dlcoe_pct,lcoe_r0,lcoe_r1,switches_sapv_grid,switches_total,d_investment_pct,d_capacity_pct,r0_grid_settlements,r1_grid_settlements,r0_grid_pop_share,r1_grid_pop_share,gate,elec_settlements_2020,calib_national,calib_urban,calib_rural,source
46.23626093475434,0.2697650864629308,0.39449437575079715,33367,33367,41.517353607821136,1.3204910502481626,32862,66229,0.6378028035562526,0.6553246192569797,transformer OR MV < 2 km,8662,0.33999999999999997,0.6828087369382301,0.07413352001043644,2026-09-02_txormv
45.37752672398028,0.2756854025614959,0.4007846197829513,33665,33665,41.20960291778217,1.5710392575180254,32058,65723,0.6275596333162003,0.645210002356391,transformer < 2 km (published),7476,,,,2026-08_final_lcoe (canonical)
